station_id,station_name,observed_at,date,month,variable_code,value,value_text,unit,quality_flag,quality_note,source_name,source_file,source_row,source_unit,conversion_rule,value_origin
TAIHU_ZS,TAIHU_ZS,2011-11-01 00:00:00,2011-11-01,2011-11,nh4_n,2.176,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:30:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2011-11-01 00:00:00,2011-11-01,2011-11,no2_n,0.1846,,mg/L,"Q05,Q12",超出物理合理范围(0.0-20.0); 湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:30:ZS,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_ZS,TAIHU_ZS,2011-11-01 00:00:00,2011-11-01,2011-11,no3_n,1.11415,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:30:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2011-11-01 00:00:00,2011-11-01,2011-11,ph,8.17,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:30:ZS,(-),,observed
TAIHU_ZS,TAIHU_ZS,2011-11-01 00:00:00,2011-11-01,2011-11,phyto_biomass,0.8865,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:30:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2011-11-01 00:00:00,2011-11-01,2011-11,po4_p,0.07158,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:30:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2011-11-01 00:00:00,2011-11-01,2011-11,tn,5.0123,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:30:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2011-11-01 00:00:00,2011-11-01,2011-11,tp,0.21905,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:30:ZS,(mg/L),,observed
TAIHU_Chlorophyta,TAIHU_Chlorophyta,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,1720023.0654761905,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Chlorophyta,(Cells/L),,observed
TAIHU_Chrysophyceae,TAIHU_Chrysophyceae,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,175725.44642857142,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Chrysophyceae,(Cells/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.6566222305555555,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:8:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.8173606000000001,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:22:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.3341681111111111,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:36:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,2.3502379999999996,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:50:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.48873802222222223,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:64:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.8108928333333333,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:78:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.26774047777777776,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:92:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.0711538,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:106:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.11268599999999998,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:120:Cladocera,(mg/L),,observed
TAIHU_Cladocera,TAIHU_Cladocera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_number,56.30376984126984,,ind./L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_number:10:Cladocera,(ind./L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,1.4091533211579366,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:8:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,1.7396453969523809,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:22:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,1.5628713274444448,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:36:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,1.5010218333333332,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:50:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,1.521460061777778,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:64:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,2.169570414333333,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:78:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.9453667413333333,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:92:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,1.2654233638666668,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:106:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.5678674302222222,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:120:Copepoda,(mg/L),,observed
TAIHU_Copepoda,TAIHU_Copepoda,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_number,98.60972222222223,,ind./L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_number:10:Copepoda,(ind./L),,observed
TAIHU_Cryptophyta,TAIHU_Cryptophyta,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,335072.9166666666,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Cryptophyta,(Cells/L),,observed
TAIHU_Cyanobacteria,TAIHU_Cyanobacteria,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,137665469.57217264,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Cyanobacteria,(Cells/L),,observed
TAIHU_Diatom,TAIHU_Diatom,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,1733511.9047619049,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Diatom,(Cells/L),,observed
TAIHU_Dinoflagellate,TAIHU_Dinoflagellate,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,6216.517857142857,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Dinoflagellate,(Cells/L),,observed
TAIHU_Euglena,TAIHU_Euglena,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,23055.803571428572,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Euglena,(Cells/L),,observed
TAIHU_Others,TAIHU_Others,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,0.0,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Others,(Cells/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.9761984747023809,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:8:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.9711607142857143,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:22:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.7875833333333333,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:36:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,2.3230625000000003,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:50:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.46704166666666663,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:64:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.9124062499999999,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:78:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.4239166666666667,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:92:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.7346250000000001,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:106:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,1.1897916666666666,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:120:Protozoa,(mg/L),,observed
TAIHU_Protozoa,TAIHU_Protozoa,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_number,376142.4479166667,,ind./L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_number:10:Protozoa,(ind./L),,observed
TAIHU_Region,TAIHU_Region,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,,Whole Lake,,"Q03,Q12,Q13",数值缺失; 湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:8:Region,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.2424609714543651,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:8:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.15975545485714288,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:22:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.18617183822222222,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:36:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.6493000553333332,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:50:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.12156174444444444,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:64:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.18564864433333333,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:78:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.1704518268888889,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:92:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.12027841333333333,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:106:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_biomass,0.3465197942222223,,mg/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_biomass:120:Rotifera,(mg/L),,observed
TAIHU_Rotifera,TAIHU_Rotifera,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_number,210.98244047619048,,ind./L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_number:10:Rotifera,(ind./L),,observed
TAIHU_Total,TAIHU_Total,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,141659075.22693452,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Total,(Cells/L),,observed
TAIHU_Total,TAIHU_Total,2012-01-01 00:00:00,2012-01-01,2012-01,zoo_number,376508.34384920634,,ind./L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Zoo_number:10:Total,(ind./L),,observed
TAIHU_Xanthophyta,TAIHU_Xanthophyta,2012-01-01 00:00:00,2012-01-01,2012-01,phyto_number,0.0,,cells/L,"Q12,Q13",湖区无坐标元数据; 年尺度; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_number:10:Xanthophyta,(Cells/L),,observed
TAIHU_CT,TAIHU_CT,2012-02-01 00:00:00,2012-02-01,2012-02,codmn,3.7838200738502863,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:31:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2012-02-01 00:00:00,2012-02-01,2012-02,do,11.72154280338664,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:31:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2012-02-01 00:00:00,2012-02-01,2012-02,nh4_n,0.226,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:31:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2012-02-01 00:00:00,2012-02-01,2012-02,no2_n,0.011944666666666664,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:31:CT,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_CT,TAIHU_CT,2012-02-01 00:00:00,2012-02-01,2012-02,no3_n,0.9003333333333333,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:31:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2012-02-01 00:00:00,2012-02-01,2012-02,ph,7.966666666666668,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:31:CT,(-),,observed
TAIHU_CT,TAIHU_CT,2012-02-01 00:00:00,2012-02-01,2012-02,phyto_biomass,8.155233333333333,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:31:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2012-02-01 00:00:00,2012-02-01,2012-02,po4_p,0.004985666666666666,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:31:CT,(mg/L),,observed
