station_id,month,station_type,wq_codmn,wq_do,wq_nh4_n,wq_no2_n,wq_no3_n,wq_ph,wq_phyto_biomass,wq_po4_p,wq_tn,wq_tp,n_wq_obs,met_air_temperature_c,met_precipitation_mm,met_wind_speed_ms,met_wind_direction_deg,met_shortwave_radiation_wm2,mee_tn_class,mee_trophic_state,mee_trophic_state_zones,mee_water_quality_category,mee_zone_status,mee_monitoring_point_count,hydro_water_level_m,hydro_water_level_std,hydro_water_level_n_days,rs_clms_lwq_300m_10daily_chla_mean,rs_clms_lwq_300m_10daily_chla_uncertainty,rs_clms_lwq_300m_10daily_fcb_prob,rs_sentinel2_cdse_monthly_30m_B03,rs_sentinel2_cdse_monthly_30m_B04,rs_sentinel2_cdse_monthly_30m_B05,rs_sentinel2_cdse_monthly_30m_B08,rs_sentinel2_cdse_monthly_30m_B11,rs_sentinel2_cdse_monthly_30m_FAI,rs_sentinel2_cdse_monthly_30m_MCI,rs_sentinel2_cdse_monthly_30m_NDCI,rs_sentinel2_cdse_monthly_30m_NDWI,rs_sentinel2_monthly_20m_B03,rs_sentinel2_monthly_20m_B04,rs_sentinel2_monthly_20m_B05,rs_sentinel2_retrieval_20260802_chlorophyll_a_experimental_ug_l,rs_sentinel2_retrieval_20260802_fai,rs_sentinel2_retrieval_20260802_mci,rs_sentinel2_retrieval_20260802_ndci,rs_sentinel2_retrieval_20260802_ndwi,rs_month_low_quality,static_station_inside_lake,static_station_latitude,static_station_longitude,static_lake_area_km2,static_lake_elevation_mean_m,static_dem_valid_frac,station_name,longitude,latitude,target_chla,target_chla_source,target_tp,target_tp_source,target_tn,target_tn_source,target_do,target_do_source,target_bloom,target_bloom_source,wq_chla,target_chla_in_lake,dataset_split
TAIHU_GH,2015-02,lake_subregion,3.446489434219496,11.273333333333332,0.5146066666666665,0.0276733333333333,0.8080666666666666,8.263333333333334,5.685533333333334,0.0405853333333333,3.3028,0.1367,10.0,,,,,,,,,,,,2.9752619047619047,0.025720779440035514,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.1367,taihu_thqbca_v2,3.3028,taihu_thqbca_v2,11.273333333333332,taihu_thqbca_v2,,,,,train
TAIHU_ML,2015-02,lake_subregion,4.40432369266725,10.531428571428572,0.2954142857142857,0.0254931428571428,0.9706142857142857,8.282857142857143,5.399511428571428,0.0056951428571428,2.7457,0.0677428571428571,10.0,,,,,,,,,,,,2.9752619047619047,0.025720779440035514,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.0677428571428571,taihu_thqbca_v2,2.7457,taihu_thqbca_v2,10.531428571428572,taihu_thqbca_v2,,,,,train
TAIHU_ST,2015-02,lake_subregion,4.5862304021813225,11.366666666666667,0.0943,0.0041556666666666,0.151,8.233333333333333,4.358466666666667,0.012573,1.8530666666666664,0.1667666666666667,10.0,,,,,,,,,,,,2.9752619047619047,0.025720779440035514,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.1667666666666667,taihu_thqbca_v2,1.8530666666666664,taihu_thqbca_v2,11.366666666666667,taihu_thqbca_v2,,,,,train
TAIHU_WHOLE,2015-02,lake_subregion,4.345513195053073,10.501220238095238,0.6284224940476191,0.0293075095238095,0.727364494047619,8.237690476190476,3.253605386904762,0.0209125428571428,3.1138785416666668,0.1282431071428571,10.0,,,,,,,,,,,,2.9752619047619047,0.025720779440035514,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.1282431071428571,taihu_thqbca_v2,3.1138785416666668,taihu_thqbca_v2,10.501220238095238,taihu_thqbca_v2,,,,,train
TAIHU_WT,2015-02,lake_subregion,4.660531697341516,10.645,1.242075,0.037292,1.251275,8.24,1.345025,0.036535,4.321725,0.1608,10.0,,,,,,,,,,,,2.9752619047619047,0.025720779440035514,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.1608,taihu_thqbca_v2,4.321725,taihu_thqbca_v2,10.645,taihu_thqbca_v2,,,,,train
TAIHU_XK,2015-02,lake_subregion,4.314110429447854,10.46,0.084594,0.0046196,0.22876,8.251999999999999,1.93734,0.0107192,1.6821199999999998,0.098082,10.0,,,,,,,,,,,,2.9752619047619047,0.025720779440035514,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.098082,taihu_thqbca_v2,1.6821199999999998,taihu_thqbca_v2,10.46,taihu_thqbca_v2,,,,,train
TAIHU_ZS,2015-02,lake_subregion,5.202453987730063,6.3,2.5343,0.115275,1.6779000000000002,8.09,1.1855,0.044545,6.92505,0.19125,10.0,,,,,,,,,,,,2.9752619047619047,0.025720779440035514,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ZS(湖区均值,无坐标)",,,,,0.19125,taihu_thqbca_v2,6.92505,taihu_thqbca_v2,6.3,taihu_thqbca_v2,,,,,train
NASA_POWER_120.300_31.200,2015-03,grid_point,,,,,,,,,,,,10.927446236559138,2620.27,3.8812903225806448,147.9744623655914,138.89736559139786,,,,,,,3.1937741935483874,0.09822971516530835,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2015-04,grid_point,,,,,,,,,,,,15.921388888888888,3493.74,4.204611111111111,159.33652777777777,190.01683333333332,,,,,,,3.3906,0.10378527051310772,30.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2015-05,grid_point,,,,,,,,,,,,21.280510752688173,3689.09,4.345994623655914,146.42768817204302,190.80263440860216,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_CT,2015-05,lake_subregion,3.21045751633987,8.621399176954732,0.1205299999999999,0.007478,1.0994333333333337,8.336666666666666,0.8889333333333332,0.0065053333333333,2.904433333333333,0.07372,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_CT(湖区均值,无坐标)",,,,,0.07372,taihu_thqbca_v2,2.904433333333333,taihu_thqbca_v2,8.621399176954732,taihu_thqbca_v2,,,,,train
TAIHU_ET,2015-05,lake_subregion,3.385620915032681,6.460905349794238,0.0932166666666666,0.0151406666666666,0.5282999999999999,8.166666666666666,1.9617666666666664,0.0038053333333333,1.8238333333333328,0.04716,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ET(湖区均值,无坐标)",,,,,0.04716,taihu_thqbca_v2,1.8238333333333328,taihu_thqbca_v2,6.460905349794238,taihu_thqbca_v2,,,,,train
TAIHU_GH,2015-05,lake_subregion,4.648366013071896,7.607366255144033,0.1058833333333333,0.0103886666666666,0.6696,8.443333333333333,6.4122,0.0034886666666666,2.9283,0.09802,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.09802,taihu_thqbca_v2,2.9283,taihu_thqbca_v2,7.607366255144033,taihu_thqbca_v2,,,,,train
TAIHU_ML,2015-05,lake_subregion,6.915904139433551,8.841857730746618,0.12269,0.0146327142857142,0.7219857142857142,8.475714285714286,15.334135714285717,0.0072334285714285,3.3818,0.1566714285714285,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.1566714285714285,taihu_thqbca_v2,3.3818,taihu_thqbca_v2,8.841857730746618,taihu_thqbca_v2,,,,,train
TAIHU_ST,2015-05,lake_subregion,3.304575163398694,6.460905349794238,0.1223599999999999,0.0124983333333333,0.9019333333333334,8.393333333333333,0.7868066666666668,0.0063553333333333,2.705933333333333,0.0779366666666666,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.0779366666666666,taihu_thqbca_v2,2.705933333333333,taihu_thqbca_v2,6.460905349794238,taihu_thqbca_v2,,,,,train
TAIHU_WHOLE,2015-05,lake_subregion,4.156350762527234,7.100777483833039,0.2690689375,0.0384122288690476,0.8030209226190476,8.312214285714285,4.551330047619048,0.0190326369047619,2.864805,0.1077593869047619,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.1077593869047619,taihu_thqbca_v2,2.864805,taihu_thqbca_v2,7.100777483833039,taihu_thqbca_v2,,,,,train
TAIHU_WT,2015-05,lake_subregion,4.254901960784314,5.540123456790123,0.3051575,0.09673325,0.954725,8.315000000000001,4.5927,0.0230369999999999,3.3315,0.139965,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.139965,taihu_thqbca_v2,3.3315,taihu_thqbca_v2,5.540123456790123,taihu_thqbca_v2,,,,,train
TAIHU_XK,2015-05,lake_subregion,2.99764705882353,7.666666666666667,0.128154,0.0075212,0.5297400000000001,8.322,0.842628,0.003864,1.73444,0.045052,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.045052,taihu_thqbca_v2,1.73444,taihu_thqbca_v2,7.666666666666667,taihu_thqbca_v2,,,,,train
TAIHU_ZS,2015-05,lake_subregion,4.533333333333333,5.606995884773662,1.15456,0.142905,1.01845,8.045,5.59147,0.097972,4.1082,0.22355,10.0,,,,,,,,,,,,3.1985698924731185,0.04365115870070326,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ZS(湖区均值,无坐标)",,,,,0.22355,taihu_thqbca_v2,4.1082,taihu_thqbca_v2,5.606995884773662,taihu_thqbca_v2,,,,,train
NASA_POWER_120.300_31.200,2015-06,grid_point,,,,,,,,,,,,24.570652777777777,9363.81,4.1093472222222225,153.51458333333332,144.85680555555555,,,,,,,3.4322777777777778,0.21421346969846555,30.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2015-07,grid_point,,,,,,,,,,,,26.30840053763441,5693.67,4.192540322580645,134.85940860215052,175.76193548387099,,,,,,,4.000236559139785,0.085139849813612,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2015-08,grid_point,,,,,,,,,,,,27.321680107526884,4297.34,4.0414919354838705,149.747311827957,189.4022177419355,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_CT,2015-08,lake_subregion,3.847222222222223,6.458536585365853,0.1519933333333333,0.0085443333333333,0.1351843333333333,8.29,3.1312333333333324,0.0117413333333333,1.3039333333333334,0.0732999999999999,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_CT(湖区均值,无坐标)",,,,,0.0732999999999999,taihu_thqbca_v2,1.3039333333333334,taihu_thqbca_v2,6.458536585365853,taihu_thqbca_v2,,,,,train
TAIHU_ET,2015-08,lake_subregion,3.5722222222222237,6.022764227642277,0.1210599999999999,0.0111593333333333,0.1316076666666666,8.49,4.314406666666666,0.0086903333333333,1.1849999999999998,0.0581233333333333,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ET(湖区均值,无坐标)",,,,,0.0581233333333333,taihu_thqbca_v2,1.1849999999999998,taihu_thqbca_v2,6.022764227642277,taihu_thqbca_v2,,,,,train
TAIHU_GH,2015-08,lake_subregion,5.277777777777778,5.235772357723577,0.1542933333333333,0.0018533333333333,0.068621,8.793333333333333,7.264633333333332,0.009376,1.4559666666666666,0.1270233333333333,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.1270233333333333,taihu_thqbca_v2,1.4559666666666666,taihu_thqbca_v2,5.235772357723577,taihu_thqbca_v2,,,,,train
TAIHU_ML,2015-08,lake_subregion,6.433333333333335,6.648083623693379,0.1107028571428571,0.0139237142857142,0.1236595714285714,8.322857142857142,10.3371,0.0408621428571428,2.112957142857143,0.2084571428571428,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.2084571428571428,taihu_thqbca_v2,2.112957142857143,taihu_thqbca_v2,6.648083623693379,taihu_thqbca_v2,,,,,train
TAIHU_ST,2015-08,lake_subregion,3.222222222222222,6.933333333333335,0.0916266666666666,0.029136,0.3679510000000001,8.326666666666668,2.9164466666666664,0.006945,1.5906000000000002,0.0667933333333333,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.0667933333333333,taihu_thqbca_v2,1.5906000000000002,taihu_thqbca_v2,6.933333333333335,taihu_thqbca_v2,,,,,train
TAIHU_WHOLE,2015-08,lake_subregion,4.72013888888889,6.284750290360047,0.1468471488095238,0.0293902892857142,0.2172174464285714,8.367607142857143,6.801835249999998,0.0175292074404761,1.864065267857143,0.1276996428571428,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.1276996428571428,taihu_thqbca_v2,1.864065267857143,taihu_thqbca_v2,6.284750290360047,taihu_thqbca_v2,,,,,train
TAIHU_WT,2015-08,lake_subregion,4.6000000000000005,5.658536585365853,0.100185,0.0452159999999999,0.396626,8.19,6.215550000000001,0.01907425,2.121125,0.13943,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.13943,taihu_thqbca_v2,2.121125,taihu_thqbca_v2,5.658536585365853,taihu_thqbca_v2,,,,,train
TAIHU_XK,2015-08,lake_subregion,3.075,6.169756097560976,0.0911559999999999,0.0039635999999999,0.108789,8.427999999999999,2.8369119999999994,0.0046896,0.92084,0.0340199999999999,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.0340199999999999,taihu_thqbca_v2,0.92084,taihu_thqbca_v2,6.169756097560976,taihu_thqbca_v2,,,,,train
TAIHU_ZS,2015-08,lake_subregion,7.733333333333334,7.151219512195123,0.3537599999999999,0.1213259999999999,0.405301,8.100000000000001,17.398400000000002,0.038855,4.2221,0.31445,10.0,,,,,,,,,,,,3.587010752688172,0.06868637709942353,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ZS(湖区均值,无坐标)",,,,,0.31445,taihu_thqbca_v2,4.2221,taihu_thqbca_v2,7.151219512195123,taihu_thqbca_v2,,,,,train
NASA_POWER_120.300_31.200,2015-09,grid_point,,,,,,,,,,,,23.783694444444443,2928.57,3.7509583333333336,116.43722222222223,174.619375,,,,,,,3.382744444444444,0.08121381284726334,30.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2015-10,grid_point,,,,,,,,,,,,19.118077956989247,1315.61,3.6249596774193544,137.1037634408602,140.05983870967742,,,,,,,3.3636021505376346,0.07729201095963298,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2015-11,grid_point,,,,,,,,,,,,12.688902777777779,3739.62,3.825041666666667,167.41555555555556,76.27455555555555,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_CT,2015-11,lake_subregion,3.7399041752224496,7.709251101321587,0.1464766666666666,0.004627,0.1770233333333333,8.293333333333331,1.669233333333333,0.0272095666666666,1.4516666666666664,0.0956733333333333,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_CT(湖区均值,无坐标)",,,,,0.0956733333333333,taihu_thqbca_v2,1.4516666666666664,taihu_thqbca_v2,7.709251101321587,taihu_thqbca_v2,,,,,train
TAIHU_ET,2015-11,lake_subregion,3.0362765229294992,5.800293685756241,0.23341,0.008169,0.1145066666666666,8.06,2.171,0.0101152333333333,1.0230333333333332,0.04963,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ET(湖区均值,无坐标)",,,,,0.04963,taihu_thqbca_v2,1.0230333333333332,taihu_thqbca_v2,5.800293685756241,taihu_thqbca_v2,,,,,train
TAIHU_GH,2015-11,lake_subregion,3.704312114989733,6.196769456681351,0.2574433333333333,0.0269883333333333,0.37267,8.203333333333333,2.9688933333333334,0.0297495666666666,1.7746666666666666,0.0885466666666666,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.0885466666666666,taihu_thqbca_v2,1.7746666666666666,taihu_thqbca_v2,6.196769456681351,taihu_thqbca_v2,,,,,train
TAIHU_ML,2015-11,lake_subregion,5.380667222255633,6.636249213341723,0.1998242857142857,0.0103071428571428,0.1565757142857143,8.381428571428572,5.249488571428571,0.0207786142857142,1.9070000000000005,0.1471314285714285,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.1471314285714285,taihu_thqbca_v2,1.9070000000000005,taihu_thqbca_v2,6.636249213341723,taihu_thqbca_v2,,,,,train
TAIHU_ST,2015-11,lake_subregion,3.1841204654346336,8.010279001468428,0.14581,0.0060923333333333,0.1075733333333333,8.096666666666666,1.2180666666666666,0.0203428999999999,1.0705666666666669,0.0743833333333333,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.0743833333333333,taihu_thqbca_v2,1.0705666666666669,taihu_thqbca_v2,8.010279001468428,taihu_thqbca_v2,,,,,train
TAIHU_WHOLE,2015-11,lake_subregion,3.676039939400708,6.847381739039228,0.3345242857142858,0.0272248574404761,0.317614380952381,8.156720238095238,2.3517302380952385,0.0311177601190476,1.8782135416666668,0.0978278452380952,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.0978278452380952,taihu_thqbca_v2,1.8782135416666668,taihu_thqbca_v2,6.847381739039228,taihu_thqbca_v2,,,,,train
TAIHU_WT,2015-11,lake_subregion,3.68788501026694,5.809471365638766,0.51631,0.04341625,0.35212,8.059999999999999,1.9739,0.0285054,2.315575,0.1099499999999999,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.1099499999999999,taihu_thqbca_v2,2.315575,taihu_thqbca_v2,5.809471365638766,taihu_thqbca_v2,,,,,train
TAIHU_XK,2015-11,lake_subregion,3.1885010266940457,7.171806167400881,0.2016099999999999,0.0051548,0.088156,8.104,1.03056,0.0111629,1.0034,0.045708,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.045708,taihu_thqbca_v2,1.0034,taihu_thqbca_v2,7.171806167400881,taihu_thqbca_v2,,,,,train
TAIHU_ZS,2015-11,lake_subregion,3.4866529774127315,7.444933920704846,0.97531,0.1130439999999999,1.1722899999999998,8.055,2.5327,0.1010779,4.4798,0.1716,10.0,,,,,,,,,,,,3.285966666666667,0.09296418582843294,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ZS(湖区均值,无坐标)",,,,,0.1716,taihu_thqbca_v2,4.4798,taihu_thqbca_v2,7.444933920704846,taihu_thqbca_v2,,,,,train
NASA_POWER_120.300_31.200,2015-12,grid_point,,,,,,,,,,,,6.252580645161291,1562.39,3.450497311827957,195.88172043010752,85.67154569892473,,,,,,,3.419225806451613,0.03165875773711886,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2016-01,grid_point,,,,,,,,,,,,3.1223521505376346,2306.31,3.9788172043010754,150.29798387096773,86.36131720430107,,,,,,,3.28694623655914,0.05151598793716539,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2016-02,grid_point,,,,,,,,,,,,6.3003160919540235,572.11,4.068994252873563,206.16738505747125,143.05400862068964,,,,,,,3.185724137931034,0.0790409813819487,29.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_CT,2016-02,lake_subregion,3.903423423423424,9.76952184382525,0.1986166666666666,0.0115056,0.7199376666666667,8.163333333333334,0.9468266666666668,0.02012,2.7779666666666665,0.1258,10.0,,,,,,,,,,,,3.185724137931034,0.0790409813819487,29.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_CT(湖区均值,无坐标)",,,,,0.1258,taihu_thqbca_v2,2.7779666666666665,taihu_thqbca_v2,9.76952184382525,taihu_thqbca_v2,,,,,train
TAIHU_ET,2016-02,lake_subregion,3.367207207207208,10.065359477124185,0.1142633333333333,0.0052692666666666,0.3502043333333334,8.156666666666668,2.9198666666666666,0.0054529999999999,1.9054666666666664,0.0702466666666666,10.0,,,,,,,,,,,,3.185724137931034,0.0790409813819487,29.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ET(湖区均值,无坐标)",,,,,0.0702466666666666,taihu_thqbca_v2,1.9054666666666664,taihu_thqbca_v2,10.065359477124185,taihu_thqbca_v2,,,,,train
TAIHU_GH,2016-02,lake_subregion,3.9899099099099113,11.94358445132439,0.1309166666666666,0.0050438,0.5273043333333334,8.266666666666667,5.0987,0.0054829999999999,2.3242333333333334,0.0797533333333333,10.0,,,,,,,,,,,,3.185724137931034,0.0790409813819487,29.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.0797533333333333,taihu_thqbca_v2,2.3242333333333334,taihu_thqbca_v2,11.94358445132439,taihu_thqbca_v2,,,,,train
TAIHU_ML,2016-02,lake_subregion,3.692972972972973,10.46734483266991,0.17504,0.0126768857142857,0.6785995714285715,8.205714285714285,2.7575571428571424,0.0092605714285714,2.491128571428572,0.0784157142857142,10.0,,,,,,,,,,,,3.185724137931034,0.0790409813819487,29.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.0784157142857142,taihu_thqbca_v2,2.491128571428572,taihu_thqbca_v2,10.46734483266991,taihu_thqbca_v2,,,,,train
TAIHU_ST,2016-02,lake_subregion,3.470990990990991,10.712074303405572,0.1553833333333333,0.0064516,0.4231043333333333,8.15,1.1202666666666667,0.012121,2.7412,0.1516333333333333,10.0,,,,,,,,,,,,3.185724137931034,0.0790409813819487,29.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.1516333333333333,taihu_thqbca_v2,2.7412,taihu_thqbca_v2,10.712074303405572,taihu_thqbca_v2,,,,,train
