entity_type,entity_id,feature_name,value,unit,quality_flag,quality_note,source_name,source_file,acquisition_date
basin,HYBAS_4080727270,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080727270,landcover_permanent_water_pct,0.10554153558690978,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080727270,landcover_herbaceous_wetland_pct,0.000811982499133795,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080727270,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080727270,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,area_km2,1121.0,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:20
basin,HYBAS_4080726950,distance_to_taihu_boundary_km,51.1221461492627,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:20
basin,HYBAS_4080726950,elevation_mean_m,3.9438235759735107,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080726950,elevation_median_m,3.204824447631836,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080726950,elevation_std_m,2.871579170227051,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080726950,elevation_min_m,-9.0,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080726950,elevation_max_m,82.37825775146484,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080726950,elevation_valid_frac,0.3145028135283008,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_tree_pct,0.09261168642681086,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_shrubland_pct,1.7285355153944514e-05,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_grassland_pct,0.04949946612820592,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_cropland_pct,0.13477163281939672,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_built_up_pct,0.24992079007936435,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_bare_sparse_pct,0.024905564489247148,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_permanent_water_pct,0.02973265346609539,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_herbaceous_wetland_pct,0.00038247138637585856,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080726950,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,area_km2,124.9,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:20
basin,HYBAS_4080724940,distance_to_taihu_boundary_km,30.983041252040294,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:20
basin,HYBAS_4080724940,elevation_mean_m,4.28573751449585,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080724940,elevation_median_m,3.582932472229004,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080724940,elevation_std_m,2.7130184173583984,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080724940,elevation_min_m,-7.063899040222168,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080724940,elevation_max_m,32.079994201660156,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:20
basin,HYBAS_4080724940,elevation_valid_frac,0.5523758781277133,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_tree_pct,0.10161261285348877,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_shrubland_pct,2.5667762894040265e-05,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_grassland_pct,0.04646471128222953,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_cropland_pct,0.08801440246695721,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_built_up_pct,0.2972009661060756,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_bare_sparse_pct,0.027754694616008484,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_permanent_water_pct,0.045290411129827186,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_herbaceous_wetland_pct,0.0004167446503212927,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724940,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:20
basin,HYBAS_4080724660,area_km2,1407.0,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:20
basin,HYBAS_4080724660,distance_to_taihu_boundary_km,39.91068575846581,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:20
basin,HYBAS_4080724660,elevation_mean_m,5.5483808517456055,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:21
basin,HYBAS_4080724660,elevation_median_m,3.7984604835510254,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:21
basin,HYBAS_4080724660,elevation_std_m,13.706586837768555,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:21
basin,HYBAS_4080724660,elevation_min_m,-28.0,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:21
basin,HYBAS_4080724660,elevation_max_m,315.1404724121094,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:21
basin,HYBAS_4080724660,elevation_valid_frac,0.471573397448033,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:21
basin,HYBAS_4080724660,landcover_tree_pct,0.08386642131716848,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_shrubland_pct,9.861649302016903e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_grassland_pct,0.03946774149360277,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_cropland_pct,0.1349191566431196,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_built_up_pct,0.1763692885845981,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_bare_sparse_pct,0.016166369377254183,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_permanent_water_pct,0.09053525508363759,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_herbaceous_wetland_pct,0.0048174583136431914,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080724660,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,area_km2,195.1,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:22
basin,HYBAS_4080726470,distance_to_taihu_boundary_km,22.408634107066124,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:22
basin,HYBAS_4080726470,elevation_mean_m,2.1793224811553955,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726470,elevation_median_m,2.2318878173828125,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726470,elevation_std_m,2.11285138130188,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726470,elevation_min_m,-6.291295528411865,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726470,elevation_max_m,25.30449676513672,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726470,elevation_valid_frac,0.2628391163159375,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_tree_pct,0.04069415823520325,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_shrubland_pct,4.327094288394199e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_grassland_pct,0.02575875958938183,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_cropland_pct,0.11178875010294878,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_built_up_pct,0.05075638329343512,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_bare_sparse_pct,0.008119071249790315,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_permanent_water_pct,0.14409483606009987,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_herbaceous_wetland_pct,0.0018755069010663258,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726470,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:22
basin,HYBAS_4080726610,area_km2,654.9,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:22
basin,HYBAS_4080726610,distance_to_taihu_boundary_km,20.929588335273504,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:22
basin,HYBAS_4080726610,elevation_mean_m,5.11530876159668,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726610,elevation_median_m,3.154752731323242,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726610,elevation_std_m,14.809308052062988,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726610,elevation_min_m,-10.89309024810791,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726610,elevation_max_m,278.1767272949219,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:22
basin,HYBAS_4080726610,elevation_valid_frac,0.5197154901204939,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:22
basin,HYBAS_4080726610,landcover_tree_pct,0.0840097078426945,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_shrubland_pct,5.976662254520271e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_grassland_pct,0.03350952658173456,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_cropland_pct,0.10749051967514102,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_built_up_pct,0.17870033370320157,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_bare_sparse_pct,0.018740447068033156,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_permanent_water_pct,0.12496877038329766,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_herbaceous_wetland_pct,0.007546718977403049,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080726610,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,area_km2,72.2,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:23
basin,HYBAS_4080733590,distance_to_taihu_boundary_km,3.3610025152113283,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:23
basin,HYBAS_4080733590,elevation_mean_m,5.443573951721191,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733590,elevation_median_m,0.5,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733590,elevation_std_m,18.47608757019043,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733590,elevation_min_m,-4.445897102355957,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733590,elevation_max_m,200.78903198242188,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733590,elevation_valid_frac,0.5495180435954324,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_tree_pct,0.10570650434912618,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_shrubland_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_grassland_pct,0.022222197052029245,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_cropland_pct,0.09142254568437219,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_built_up_pct,0.04950737842183268,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_bare_sparse_pct,0.002840141650295029,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_permanent_water_pct,0.26238887910397635,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_herbaceous_wetland_pct,0.02212195675848942,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733590,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:23
basin,HYBAS_4080733600,area_km2,872.6,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:23
basin,HYBAS_4080733600,distance_to_taihu_boundary_km,19.54216778994115,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:23
basin,HYBAS_4080733600,elevation_mean_m,2.3587863445281982,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733600,elevation_median_m,1.8997348546981812,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733600,elevation_std_m,2.030921459197998,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733600,elevation_min_m,-10.0,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733600,elevation_max_m,30.157623291015625,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:23
basin,HYBAS_4080733600,elevation_valid_frac,0.4932502348168039,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:23
basin,HYBAS_4080733600,landcover_tree_pct,0.05494534589502444,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_shrubland_pct,6.673996646931395e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_grassland_pct,0.025146741208183953,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_cropland_pct,0.20050341254181842,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_built_up_pct,0.12950675344794255,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_bare_sparse_pct,0.012155982366422702,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_permanent_water_pct,0.09713172260815046,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_herbaceous_wetland_pct,0.0009322519526818907,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080733600,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,area_km2,252.3,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:24
basin,HYBAS_4080734930,distance_to_taihu_boundary_km,16.885310114247858,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:24
basin,HYBAS_4080734930,elevation_mean_m,2.3784501552581787,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:24
basin,HYBAS_4080734930,elevation_median_m,0.5,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:24
basin,HYBAS_4080734930,elevation_std_m,11.307291984558105,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:24
basin,HYBAS_4080734930,elevation_min_m,-2.6914443969726562,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:24
basin,HYBAS_4080734930,elevation_max_m,200.82150268554688,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:24
basin,HYBAS_4080734930,elevation_valid_frac,0.5031294419734972,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_tree_pct,0.031216392665786342,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_shrubland_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_grassland_pct,0.0038702362930053934,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_cropland_pct,0.01744787610874217,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_built_up_pct,0.00479037142724282,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_bare_sparse_pct,0.0004700321301800043,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_permanent_water_pct,0.44285382133612244,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_herbaceous_wetland_pct,0.005543840017832877,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080734930,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:24
basin,HYBAS_4080735040,area_km2,891.3,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:24
basin,HYBAS_4080735040,distance_to_taihu_boundary_km,25.077203828918382,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:24
basin,HYBAS_4080735040,elevation_mean_m,3.0049054622650146,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080735040,elevation_median_m,2.5105812549591064,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080735040,elevation_std_m,1.929002046585083,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080735040,elevation_min_m,-2.935723304748535,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080735040,elevation_max_m,31.996353149414062,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080735040,elevation_valid_frac,0.4623013438056084,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_tree_pct,0.09959598373005502,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_shrubland_pct,3.2619404577669085e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_grassland_pct,0.028083081546707783,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_cropland_pct,0.18403250212822428,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_built_up_pct,0.09242585484618243,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_bare_sparse_pct,0.011756263664412486,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_permanent_water_pct,0.047271311974326304,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_herbaceous_wetland_pct,0.000649356405716163,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080735040,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,area_km2,61.7,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:25
basin,HYBAS_4080734800,distance_to_taihu_boundary_km,5.523334752753509,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:25
basin,HYBAS_4080734800,elevation_mean_m,16.09929847717285,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080734800,elevation_median_m,1.8712847232818604,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080734800,elevation_std_m,48.14023971557617,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080734800,elevation_min_m,-2.736548662185669,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080734800,elevation_max_m,454.14910888671875,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:25
basin,HYBAS_4080734800,elevation_valid_frac,0.5733690468014316,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_tree_pct,0.11815415961312593,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_shrubland_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_grassland_pct,0.025537493589778935,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
