check_type,observed_at,station_id,variable_code,source_id,source_class,source_status,source_status_reason,source_unit,unit,unit_status,conversion_rule,canonical_value,observed_value,web_value,proxy_value,proxy_flag,water_level_datum_status,water_level_jump_flag,delta_m,delta_hours,delta_m_per_day,flow_sign_flag,lag_days,lag_correlation,lag_sample_count,flow_sign_flags,flow_sign_policy
observation,1970-12-12T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.8,1.8,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-13T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.2,2.2,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-14T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.2,5.2,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-15T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,9.7,9.7,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-16T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,11.5,11.5,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-17T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,9.7,9.7,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-18T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.7,6.7,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-19T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.7,5.7,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-20T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.9,6.9,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-21T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.2,6.2,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-22T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.9,6.9,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-23T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.4,6.4,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-24T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,3.6,3.6,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-25T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.8,1.8,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-26T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.6,2.6,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-27T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.4,4.4,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-28T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.2,4.2,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-29T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.800000000000001,5.800000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-30T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.1000000000000005,5.1000000000000005,,,0.0,not_applicable,,,,,,,,,,
observation,1970-12-31T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.4,4.4,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-01T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.2,4.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-02T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.300000000000001,5.300000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-03T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,-1.5,-1.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-04T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,-1.7000000000000002,-1.7000000000000002,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-05T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.8,1.8,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-06T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,3.3000000000000003,3.3000000000000003,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-07T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.1,2.1,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-08T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.8000000000000003,2.8000000000000003,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-09T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.6000000000000005,4.6000000000000005,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-10T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.9,5.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-11T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.0,5.0,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-12T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.300000000000001,5.300000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-13T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.5,2.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-14T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.5,5.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-15T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.300000000000001,6.300000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-16T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,7.9,7.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-17T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,10.0,10.0,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-18T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,9.5,9.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-19T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.5,5.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-20T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,0.9,0.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-21T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,-1.1,-1.1,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-22T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,0.5,0.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-23T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.2000000000000002,1.2000000000000002,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-24T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,0.7000000000000001,0.7000000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-25T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,0.5,0.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-26T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,-0.2,-0.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-27T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,-0.2,-0.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-28T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,0.6000000000000001,0.6000000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-29T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,-0.2,-0.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-30T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.7000000000000002,1.7000000000000002,,,0.0,not_applicable,,,,,,,,,,
observation,1971-01-31T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.0,1.0,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-01T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,3.3000000000000003,3.3000000000000003,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-02T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.7000000000000002,1.7000000000000002,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-03T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,0.3,0.3,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-04T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,-1.4,-1.4,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-05T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,0.5,0.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-06T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.7000000000000002,1.7000000000000002,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-07T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.4000000000000004,2.4000000000000004,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-08T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,3.4000000000000004,3.4000000000000004,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-09T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.7,2.7,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-10T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.4,4.4,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-11T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.6000000000000005,4.6000000000000005,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-12T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.800000000000001,4.800000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-13T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.1000000000000005,4.1000000000000005,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-14T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.800000000000001,5.800000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-15T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,9.0,9.0,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-16T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.7000000000000002,1.7000000000000002,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-17T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.9000000000000004,2.9000000000000004,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-18T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.2,5.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-19T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,7.2,7.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-20T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,8.200000000000001,8.200000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-21T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,8.9,8.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-22T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.2,5.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-23T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.6,2.6,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-24T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.3,4.3,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-25T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.0,6.0,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-26T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.9,6.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-27T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.6000000000000005,6.6000000000000005,,,0.0,not_applicable,,,,,,,,,,
observation,1971-02-28T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,8.9,8.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-01T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.2,6.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-02T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,1.4,1.4,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-03T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.8000000000000003,2.8000000000000003,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-04T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.3,4.3,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-05T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,3.5,3.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-06T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,3.5,3.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-07T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,4.2,4.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-08T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.9,5.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-09T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.2,5.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-10T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.3000000000000003,2.3000000000000003,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-11T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.2,2.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-12T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,3.4000000000000004,3.4000000000000004,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-13T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,2.9000000000000004,2.9000000000000004,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-14T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.7,6.7,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-15T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,9.1,9.1,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-16T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,6.300000000000001,6.300000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-17T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,7.800000000000001,7.800000000000001,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-18T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,10.6,10.6,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-19T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,13.5,13.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-20T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,12.6,12.6,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-21T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,5.6000000000000005,5.6000000000000005,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-22T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,7.5,7.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-23T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,10.6,10.6,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-24T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,12.4,12.4,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-25T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,15.2,15.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-26T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,15.0,15.0,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-27T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,19.8,19.8,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-28T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,12.6,12.6,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-29T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,7.9,7.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-30T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,10.3,10.3,,,0.0,not_applicable,,,,,,,,,,
observation,1971-03-31T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,13.5,13.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-01T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,11.4,11.4,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-02T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,9.4,9.4,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-03T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,10.2,10.2,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-04T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,11.6,11.6,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-05T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,11.7,11.7,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-06T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,14.0,14.0,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-07T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,12.1,12.1,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-08T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,11.4,11.4,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-09T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,11.9,11.9,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-10T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,12.8,12.8,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-11T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,16.5,16.5,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-12T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,19.3,19.3,,,0.0,not_applicable,,,,,,,,,,
observation,1971-04-13T16:00:00+00:00,TAIHU_CLIMATE,air_temperature,taihu_thqbca_history,observed,available,value present in input file,degC,degc,unknown_variable,not_converted,12.1,12.1,,,0.0,not_applicable,,,,,,,,,,
