record_id,source_file,variable_code,quality_flag,quality_status
fcf6807a0ac24d3c0456cb399564ac47e4de60678134f111bdc78bd250f02a98,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
cd4dc4745a70dc8d08cbb004ab95e7e4615b9e85e19e1867844cb850136e99be,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
1bcff9d6f07f31b03d27fcab79e955cddf0642ccdf3d08dc2f568a2b1900f1cc,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
3a920eb4ff2618c6746ec8094b90ce83dd99d2d5391601479cce2ab6f6e92eda,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
63767dd4f367c0637c75a0e146d982b92d7fb711f10db1ae7e2f8e923214a3ee,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
c4f1ff71d8c2bdd984552ef73f703b0012762a6116726f850c768c367a18d696,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
e7e105eb122b0ee78d303eab91ffc6b7ea2fca1d43967affa26e27a940ef9ac1,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q05,valid
93a77b1b940340b9ba79719562b3f4b0428f23c7271f11b7a9cb20ed7cd963ff,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
1dadf158f3632d21846311b794326bc88748e80addcc36a3d2cb3997f6abdd17,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
96d06866c660bb18eff47dd77b213f4bd4aea33c6a7ebf736d3443b31aeb2e4b,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
43e66c891501bed9bedc642cdf0ef058f4221532bc0892179f8d8154d26c263e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
ffecd5cf17d6a8ea16e4b7f54a659b4bc556f11f45c75271019a02368f631006,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
46937ed1b2d603b4f99a81a74d3ec1aa1d5812d1fc424828c9a6f9fa05ace967,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
962a8be18a021c1cb73243385bc30cd31b16bbc3f7f97a10db41df019630bb92,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
5e12ab7604dcbdd6d8de27c09083432ed93a30d8a7bcc0d00e83be56d8910480,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
b630e12b2dba7d621f945b1e6837769a68fefc8eaf2bceb50451e156eb9fa2b1,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
bc3f809b0081bafd85384c05fad6d8c025c619ea6190ecccf6c366ee0dc72669,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
b6c611807f29eed5291beff78fbdfd97b893cf7f56abeff2b37250abef506cd4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
fddddb60d226449c1ece838e3a3dd21b5e365568c70e88c319f457ed90465620,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
958ce65608b81db837e40ab1420bd8eb5ba46b60718092298b7d029e97341dd5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
8138dc39b92cd92834f727875b7071407f7f497aac22f9720a0c40b5167e3cf0,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
3a8b023a987e7ccedd8acb71a8676573346d09a25e879b7e2afda898fb18f8fa,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
b7e5f47f6da8be2c550131f1f313f2c8bf4f86b8b7ed14e96ecad64ec08a6dd0,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
f759bee4a216de5b562ad627cc2dc79af3923c87d05860af420d2c0e1770a973,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
dae797c95fd6d0ced217993b23cc514fdecc7ee60aeae0d014380bd22754d68b,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
a564dc6d7e3f47b9aaa18e1f469c3b99cc5716650291d086bbb67c060feedb4e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
b7dbf120c440f23f3376e1cb814352a1ad1f97b3a6dd7f749b11d607b238c3d1,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
c4bc529f24c8d2e04a0dc581ecd54d0589037818c1900b12165e4eeb5e13bc93,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
706ebb05d2a2003af60729a77afb69feddabe499f1299e5593d72ce0886cc151,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
a9a1f761914194835f26452ddc6a9ec1dc7d4c8af7b6e82b3d1ee73fd4dde1b6,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
2ce0395a6587dd9a12ce239395e8bdcd1d750ba6ffecefe7f624dcfeb05f913f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
5620bd9dcca7d2f0b8d0a103a71f8972998c8e86ab9c43e63d8569a03d7e2469,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
478e0fbfaf01045967b0a87bdf98525a9550c49119112fb62eaf3d9bfc5db1bd,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
d4033c321607cf939fd766126a2cb9d558b69557c1c461f95dbe57f80c8f7db0,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
e852e6258cd58312f47860398b51cb1d3f979accd78b13dc5598d62f4e1e21b4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
242369c9880c1d284248a76bc8c8eb5103220abb8f30346d597a94c2432c87b3,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
b875ea918f3b1a681fceba9f3a27bc5481af9de4b68b55e9c82c7e19e312f5df,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
a09fe3d08c96fda44bb676faa9abd2a942bf22991a04d058636fe7aa6818603b,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
cc4fb57ea34cb602380d8552647a0870d8225f526d053bbc317f4cc99759eec9,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
f2347fb55aadaa5844b200e4c1e3d68b2b37bd2735594a15d5945ceafc5e5933,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
0e31e2eeffb2e1537dd30d29f3950de05d5c68cba1364b5705e75d606098bb85,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
501b972d6dd64448f80deee23bd192d7b7f48dd189a0d92cfe7fc794f6df2cd9,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
a5e245b5e7298d51bcc1e9763bf14dcfb31e0084bbe7025abd7e91e338ca58db,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
02f90cbddaf54150acb6404b43dd2d32e66e46689cda71ef933dbed2d98764b1,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
2c0a7a7b31252ea20524852ac024df9ba31e37f291c20e7e50e97fa8226f28c0,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
bbaa0301eda9de9d8bf39a1e3212c9dcda39c34e0780f5332df4abab05cfc99d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
c92a2666c39fc13ecc253c90d80184330a4104b425c43b382b27f078fa681c75,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
85629e0d37460565946dd623608deda32d1f39e38203b876b711c9ecdb4eeaeb,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
2585eba8bb20624ba8aeba8b4007ccaaef0a68c0bd25e0042e2f23be7beeb78b,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
1842245f492093dd6f07e5e3bba013ac1355bb201d5222b7a5048655a4e91fd7,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
d104c54501a2c56229722d9e9b30455665775393692ede4bd9ba28100f37e12e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
f38bf16650d114692b8a974a149bdbdab1b30e0b9fb8fdebf13c348db5cee75e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
c3f2d5e84f80dbf03ba93a2dbdcfe70d29f4e2c3dbe08f601d73c38eb230dd26,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
c379379d98ff0c9e710483d50c342e9496294beacab671b4b2c9bf0cb0f6cd0c,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
d531e73d0013e6a5c8df3e912c61711c569117eb5ebccdcb3b826dbb8ca2403f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
f54d9d1289ab87f2c90c9c16419d6949fca96761a9dc64bef731d0de5c6cfac4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
c7d9ab5cdb33629a40df5f04fdfddf0665ea01e2e662eb15c1bd40881b4b7e35,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
4a73f465d5d342e0c40763a7b75c793e9d7b3c7e1de96f502c6fe6d457c043a2,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
9d7539ca59e6ad64ae403f448283e940f998d7037afcc354d090acdd832f11dc,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
efa1eb794d2d955a4510a39e8e54d5123962ae7f339b0a57b919215ac2cc083c,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
dd44c8c63433ff2a09559143b2b4a6b23fc412063ca22d78525e202ed2f1959e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
16834f4a3b401a29cce93937a6b111edb37844d0373f58cfda7dd88792c88368,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
31fa1e74f455c06e4c50894b660a336fea70e4d17327a929157ee9e6d9c4ccee,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
dc1db913c9aa18c638a50e4c3986113bd0a3884c3dbce76ced491d1e80d62a5f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
8e3b5a03b28be437767aacbba1034c60d0d649e4619191a2ab7c05f9d916e1be,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
de716928403e071d4e72d0c2a8a445bc5305bc3d49ea9c168e38b92cccf6ff14,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
cf95cbc684899e10e1597b4de32a689c34f5f941820179d9084bd74467666d96,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
e472c22454849609bcc75c9141f9b6ed97cedfe5040e14f5e031587719cdf50a,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
7cb4bba82d257f73b7a4e99c72b4bd0184c0bca80fc1959f9dcc8fa9fbdd9ed4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
54f66955befaf51f94d3972199af0aedbeb8f9152aac5f8bd3a87548141cd4ed,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
20ed3690c20f21a72d9efada8a3ab61d97589594de2a1892b6433732e95a64e0,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
6d6ae064886c3ac8dd7c6414dc8ac418e5ffbedc33c43b1a5741ac9351f3b40a,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
2c780f4a0e5a98b91e1e11ded9e4656718e88457d7c0ac4003b11a3c44258a78,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
e5f4ba1e7b321568783b0be5e4534ec80c03c4bc38c14c7b1683e4bfd1513a6d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
1ba45d3fe3285f5e1bc4a5f37a43f7e2dd7018dbc74ab7f2d43e9b3bd6ec8335,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
d4f8e66358a6e5a3e292519f897f70d1c802d2b4a1560f31a6125096177eeb86,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
9e38d889a2800996fc44a915a3fc32d1e11a84c385c8d17e03b768e76a027451,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
3a6e333ce9cb3f9da5669b9ff171b53ef664a616449d4aa179e88cc159a76104,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
38aeef96d8361c45f1fdc9e352856198f33e47afbb4d3c459d786d1d32ba5dbc,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
2764292fe689b65e3f78d0727c7c74fc51270d0f012cd315ffb9f6db18fb548c,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
6ee4577b6d96b7efa33e1570f12fce42713dae90a5479aeeb61b6b29ea6a4173,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
7c05362e85acc28f56c73dd9962be91a3db9a714069357d76035305fe6c884b3,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
2458218e5255ea47018d83cee2e7ec13f07e2f777702e2f4b585d4a0adce6883,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
c80c6cb38bf8e485abc3b97b5736557160e619c4fe266ecba48726396350b28d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
6103069b1e93285f022f2bda610da2aadba7069a6706717bd013f72f320157a0,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
fe2f53171d8750c0dcd065fc17fd02fd918f2228091bcf8538591f4499911868,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
911a94914748a11f0d027a33ca6df4a97cea70932a36fade2d451be8e1c8aef4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
ad764fcdc0e2628de2500a4cb787c2992df12448bce934ac67580796114d65ee,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q05,valid
155b2276566e3a19a170a54876adc1464d6180ea749c402584cf49e9720fb20c,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
79b42de7ef91ca9cf515fe9e319c11015271699552af8f6aaab7ba40b886a6f1,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
fb6e0a0c86cad0239b7fe57670412db0093aa6896fb4db463421d7d3f1097501,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
4f31a28e59f0ac3f0d413df50b9a22b61b435a9b3a2be2b651b0d6bdf43149d4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
50970c13ca52ca6c4f66dd229e860041957b7092fd0cf0057f46aeddd0fb4ff3,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
ee96ff9e1fcb2914fd17e3e518fd0cb84ff90302b2828f204728d5f61cbbc6be,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
305777e8cfc45a76ca136eb41a402645ce24496216a3ef630bad7d2b2e08829a,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
c2ff34f9717ed5aef4f566beacace5ca01f644d3282d63d09d700e0c8997a4de,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
c71fffe5279d407b73ec22e86eeb3804ae47ff16ac29f9d202aef21335efc10e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
3fb31e6024f507a7a49e51642fd02cbd71d3c06513868c33deee092d945f1c29,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
cec85c1511d87e881feb00a3158f6fcedef93e57f6e629c195657c08ef5d0078,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
f9d9c22a34bf4db07c417b4e6e408d566fcd4ae9829ef7b98dc2936203b80cec,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
142637ecac17529c4b2fd1eecbcb08a3012c06acc0474929b52b1af7ba3b8451,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
cc11a0f0e8c41f934d52fbe1d5099a62dc80e47876818378548a2d8ac7919394,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
712c46c3d6b662d846c2eb436a2a6b7e2072607182b19e72833569bd5686dbba,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
1139e0c00e4efbcfd904a7bc7ab5302fa6bdfbe93582460f08ff7845375c70ab,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
cc30c88d43bbc9058abc747a9657be0f156d1f311b39269fbce774dec5fb97f7,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
2a2a36c140d52786fced7a02b2989d7a97433c7e3566acf7ffe5809c64999ac5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
149407976a6dfb05b0f7d356e44938e4832fec1283f8fe993caa244bf432f158,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
6e11d82e426ce5943975ae63700003a42782b6f386052e49381436c1c5f4ecd1,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
3d34bd3c0e207cf8f6de11ef88bb86a16046aa968dc1da1e298841ff49238e26,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
2a3ff370e97759fcc72560b951a281a48a0416335a617e49e1e3755abc1377f5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
dcd9afff3cb563c996f48e8060274c3862948aa9c19f8e9fbb450e3b4a1342f5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
a05318608931e7da868a98588dc821c229392ac972e0bb0047bb4dbc2761e938,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
3edb6ded1803133868be4169bc2e0dd65606080e02ab2fd6d3f7473555d0e6fc,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
450e689023d890cbe3592fb07384ed87be2a8d8c57b7d6f160d48cc7cdda85fe,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
b0054fdc485fd2dc3339a6ed60c1ac044179fcc94b1aac218e35ac894c588198,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
109736690fbbcc5a095bd65aee915cc43ae3f237e8f911d3efeb8daae964c414,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
b51fa6c3c63b3f0f07dfeab25bb2036e5813bc1435b07642081800ca4931cabe,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
1946c1f4dfc10db0ae079f884b5e712f534e84df6731f540c68243bae99467f5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
0ebe8ac44e93b841796675c29e72b615783e228ced5d865abf8e611753d29e1b,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
cde1b8dc17a74dad62962e60aa836b1a1dcb03f0efe37f0be6ac6a8d36306abf,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
ded769974da24a7dcadd51eba37054de9eef11f81565b7d294f8e398e72cd2c5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
384667e1ef7ce304b34f040f1d7d26a783f9e9b1d9c72958177763a62cf98bda,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
